6.046568179263462639e+01,-7.600304887129468057e+01,-1.829527892093066654e+01
6.046568179263462639e+01,-7.600304887129468057e+01,-1.829527892093066654e+01
6.046568179263462639e+01,-7.600304887129468057e+01,-1.829527892093066654e+01
6.021156750297290472e+01,-7.293698602588575852e+01,-1.691776273276592946e+01
6.097868135331741257e+01,-7.072082611443325106e+01,-1.690933024857761069e+01
6.097868135331741257e+01,-7.072082611443325106e+01,-1.690933024857761069e+01
6.139987725058283985e+01,-6.765071512818168742e+01,-1.622929645106554375e+01
5.950699163181774054e+01,-6.893119033306925303e+01,-1.705293465093471283e+01
5.950699163181774054e+01,-6.893119033306925303e+01,-1.705293465093471283e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.703940585095349292e+01,-7.011570312845877595e+01,-1.462025847613679908e+01
5.711208282678465764e+01,-6.778844467848179534e+01,-1.198497968472829456e+01
5.711208282678465764e+01,-6.778844467848179534e+01,-1.198497968472829456e+01
5.675436481776923614e+01,-6.410151827753703913e+01,-1.071641636707568068e+01
5.318398272245925540e+01,-6.342078822117576209e+01,-1.138961632285174552e+01
4.889896002887772397e+01,-6.646764416021427735e+01,-1.034775824389092769e+01
4.837671740232358530e+01,-6.571083471999750714e+01,-1.022456911238428745e+01
4.837671740232358530e+01,-6.571083471999750714e+01,-1.022456911238428745e+01
4.837671740232358530e+01,-6.571083471999750714e+01,-1.022456911238428745e+01
4.837671740232358530e+01,-6.571083471999750714e+01,-1.022456911238428745e+01
4.790456080660884197e+01,-6.411369999375895645e+01,-7.620134715215409749e+00
4.790456080660884197e+01,-6.411369999375895645e+01,-7.620134715215409749e+00
4.790456080660884197e+01,-6.411369999375895645e+01,-7.620134715215409749e+00
4.790456080660884197e+01,-6.411369999375895645e+01,-7.620134715215409749e+00
4.752008274916472175e+01,-6.230071316073763654e+01,-5.387781176869571809e+00
4.752008274916472175e+01,-6.230071316073763654e+01,-5.387781176869571809e+00
4.752008274916472175e+01,-6.230071316073763654e+01,-5.387781176869571809e+00
4.952095840946562788e+01,-5.935568528290980339e+01,-3.909607116051766695e+00
5.010990342339856340e+01,-5.818185448578114460e+01,-4.730771498115497131e+00
4.988176341308727046e+01,-5.725962547084309051e+01,-2.866558102361177696e+00
4.988176341308727046e+01,-5.725962547084309051e+01,-2.866558102361177696e+00
4.988176341308727046e+01,-5.725962547084309051e+01,-2.866558102361177696e+00
4.988176341308727046e+01,-5.725962547084309051e+01,-2.866558102361177696e+00
4.988176341308727046e+01,-5.725962547084309051e+01,-2.866558102361177696e+00
4.919517598108850365e+01,-5.771261869001257594e+01,-4.175397496477275538e+00
4.965513755680703412e+01,-5.569702141843931997e+01,-7.410048372271143435e+00
4.822258952256736109e+01,-5.580722392939266996e+01,-4.019521398393732348e+00
4.892837655710320632e+01,-5.397150609436135227e+01,-4.886170857276779245e+00
4.892837655710320632e+01,-5.397150609436135227e+01,-4.886170857276779245e+00
4.892837655710320632e+01,-5.397150609436135227e+01,-4.886170857276779245e+00
4.892837655710320632e+01,-5.397150609436135227e+01,-4.886170857276779245e+00
5.086054977441772706e+01,-5.141079471256286126e+01,-2.709624264672822580e+00
5.086054977441772706e+01,-5.141079471256286126e+01,-2.709624264672822580e+00
4.848050544964303299e+01,-4.791995123352088370e+01,-4.196003723937615781e+00
4.848050544964303299e+01,-4.791995123352088370e+01,-4.196003723937615781e+00
4.848050544964303299e+01,-4.791995123352088370e+01,-4.196003723937615781e+00
4.756651646962033908e+01,-4.801424527897152927e+01,-4.494767241675951652e+00
4.589048369396414984e+01,-4.715933614079837355e+01,-2.840167116903311140e+00
4.427306601436671940e+01,-4.571659838430762335e+01,-4.706616712780991030e+00
4.427306601436671940e+01,-4.571659838430762335e+01,-4.706616712780991030e+00
4.575105882978485994e+01,-4.437262627547423222e+01,-1.355182651392183857e+00
4.575105882978485994e+01,-4.437262627547423222e+01,-1.355182651392183857e+00
4.372750553277325025e+01,-4.247135207761853337e+01,-1.040470910409047711e+00
4.372750553277325025e+01,-4.247135207761853337e+01,-1.040470910409047711e+00
4.044902807123691701e+01,-4.400684079142823890e+01,-3.295993267900089174e-01
4.044902807123691701e+01,-4.400684079142823890e+01,-3.295993267900089174e-01
3.740986552008788379e+01,-4.378657543502691141e+01,-8.603879378992155269e-01
3.740986552008788379e+01,-4.378657543502691141e+01,-8.603879378992155269e-01
3.740986552008788379e+01,-4.378657543502691141e+01,-8.603879378992155269e-01
3.209849274674557051e+01,-4.380322804776842815e+01,9.083482588765904309e-01
3.209849274674557051e+01,-4.380322804776842815e+01,9.083482588765904309e-01
3.042188272074034217e+01,-4.118787551024049520e+01,-4.764772099463843169e-02
2.924854447692279180e+01,-4.062120485920772239e+01,-3.708326301669641334e-02
2.924854447692279180e+01,-4.062120485920772239e+01,-3.708326301669641334e-02
2.650907544998140253e+01,-4.032773502266334020e+01,-2.464118393824227038e+00
2.536941351612292195e+01,-3.883296456934497343e+01,-3.488837702375347405e+00
2.536941351612292195e+01,-3.883296456934497343e+01,-3.488837702375347405e+00
2.536941351612292195e+01,-3.883296456934497343e+01,-3.488837702375347405e+00
2.536941351612292195e+01,-3.883296456934497343e+01,-3.488837702375347405e+00
2.302684772865730167e+01,-3.906066987705675331e+01,-4.466818642572251363e+00
2.386280902846419849e+01,-3.544356726605969499e+01,-3.219585022043008671e+00
2.386280902846419849e+01,-3.544356726605969499e+01,-3.219585022043008671e+00
2.386280902846419849e+01,-3.544356726605969499e+01,-3.219585022043008671e+00
2.493419707027895527e+01,-3.111868554783311680e+01,-9.085074083188602323e-01
2.225546615101345793e+01,-2.856902358409108800e+01,-1.213509823548207800e+00
2.078127355268182797e+01,-2.849136551044613697e+01,2.751480989415262535e+00
2.078127355268182797e+01,-2.849136551044613697e+01,2.751480989415262535e+00
2.191287676610028612e+01,-2.238002541700639014e+01,4.263767390238508703e-01
2.191287676610028612e+01,-2.238002541700639014e+01,4.263767390238508703e-01
1.965785799057427852e+01,-2.196337876213945250e+01,-1.883525888729522535e+00
1.696079657501537241e+01,-2.412289144885168213e+01,-4.078496814511076707e+00
1.716490329558248362e+01,-2.348928951388430164e+01,-5.184298319209711181e+00
1.631216339255798076e+01,-2.248485995029040296e+01,-5.269601077766364661e+00
1.631216339255798076e+01,-2.248485995029040296e+01,-5.269601077766364661e+00
1.631216339255798076e+01,-2.248485995029040296e+01,-5.269601077766364661e+00
1.237040297032169178e+01,-2.390550309969056997e+01,-3.557402114499544243e+00
1.242581039878472104e+01,-2.351939385259735715e+01,-3.009046831082709872e+00
1.029208376454491436e+01,-2.106332047712901101e+01,3.326629487347494418e-01
1.029208376454491436e+01,-2.106332047712901101e+01,3.326629487347494418e-01
1.029208376454491436e+01,-2.106332047712901101e+01,3.326629487347494418e-01
8.167189364421243880e+00,-1.870437667191918507e+01,-3.199002407961332173e-01
8.468508578421234390e+00,-1.603935096050616593e+01,-5.991828978406804618e-01
8.468508578421234390e+00,-1.603935096050616593e+01,-5.991828978406804618e-01
6.085519686012602847e+00,-1.655493683444370845e+01,5.341419017551651827e-02
6.940224546908551062e+00,-1.512153619483851053e+01,8.965714009416119179e-01
5.157972598990527402e+00,-1.482939009854105628e+01,2.415488219988958463e+00
1.511426625565893911e+00,-1.358708806205757291e+01,2.434656758201082738e+00
1.511426625565893911e+00,-1.358708806205757291e+01,2.434656758201082738e+00
-2.529625557839680017e+00,-1.406804249250992278e+01,2.424583968456795802e+00
-2.529625557839680017e+00,-1.406804249250992278e+01,2.424583968456795802e+00
-2.529625557839680017e+00,-1.406804249250992278e+01,2.424583968456795802e+00
-1.904194216486892577e+00,-1.040984246560134352e+01,7.090108722369258487e+00
-1.904194216486892577e+00,-1.040984246560134352e+01,7.090108722369258487e+00
-4.413546421863507874e+00,-1.017283835115005708e+01,5.984248748018627495e+00
-4.413546421863507874e+00,-1.017283835115005708e+01,5.984248748018627495e+00
-4.413546421863507874e+00,-1.017283835115005708e+01,5.984248748018627495e+00
-4.413546421863507874e+00,-1.017283835115005708e+01,5.984248748018627495e+00
-5.033845921699015236e+00,-1.138872579315820488e+01,1.561459992446017075e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-5.775576522209422414e+00,-9.877295647693228986e+00,1.065493041771599758e+00
-1.710568504966132330e+00,-6.301196156716079244e+00,2.031795868584506115e-01
-3.963878926134918768e+00,-6.697577433202820174e+00,-3.768503678646546007e+00
-3.963878926134918768e+00,-6.697577433202820174e+00,-3.768503678646546007e+00
-4.872245675572473012e+00,-4.945789073209963860e+00,-4.391462292402068535e-01
-4.745807702227262226e+00,-1.632486561788855095e+00,-2.095756176009806904e+00
-2.285356106796375464e+00,2.416849522721236099e-01,-5.363953222752420036e-01
-2.285356106796375464e+00,2.416849522721236099e-01,-5.363953222752420036e-01
-2.285356106796375464e+00,2.416849522721236099e-01,-5.363953222752420036e-01
-2.285356106796375464e+00,2.416849522721236099e-01,-5.363953222752420036e-01
-2.285356106796375464e+00,2.416849522721236099e-01,-5.363953222752420036e-01
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
1.909568684162207264e+00,2.452282116197463058e+00,3.982061777324735541e+00
