4.661612175602270725e+01,-6.742120425344093171e+00,-5.488855543557586003e+01
4.661612175602270725e+01,-6.742120425344093171e+00,-5.488855543557586003e+01
4.599362362584570008e+01,-1.050523901505500923e+01,-5.192709936466820864e+01
4.599362362584570008e+01,-1.050523901505500923e+01,-5.192709936466820864e+01
4.641839114312620751e+01,-8.904215881989875570e+00,-5.096426321916644753e+01
4.641839114312620751e+01,-8.904215881989875570e+00,-5.096426321916644753e+01
4.586435292628679861e+01,-1.025867928977708843e+01,-5.012123801731120665e+01
4.586435292628679861e+01,-1.025867928977708843e+01,-5.012123801731120665e+01
4.386221799297485546e+01,-8.250719347669715376e+00,-4.858951559443870138e+01
4.249617836911104263e+01,-7.638768794072646529e+00,-4.615478927188826930e+01
4.249617836911104263e+01,-7.638768794072646529e+00,-4.615478927188826930e+01
4.138469294447327940e+01,-1.130657534903681238e+01,-4.618621963164724065e+01
3.886284356804922879e+01,-1.011789881929738044e+01,-4.799618296180720733e+01
3.835150595342528135e+01,-1.070006358334610930e+01,-4.750154503944337847e+01
3.778560857865364397e+01,-1.337313613572709237e+01,-4.758877392999393408e+01
3.778560857865364397e+01,-1.337313613572709237e+01,-4.758877392999393408e+01
3.691445173930735990e+01,-1.651028658382363545e+01,-4.674222297503667534e+01
3.636194208333720468e+01,-1.678171609869568925e+01,-4.482819700820623154e+01
3.636194208333720468e+01,-1.678171609869568925e+01,-4.482819700820623154e+01
3.361099294484451860e+01,-1.774338243898554168e+01,-4.417691705368255128e+01
3.361099294484451860e+01,-1.774338243898554168e+01,-4.417691705368255128e+01
3.361099294484451860e+01,-1.774338243898554168e+01,-4.417691705368255128e+01
3.206494760972613278e+01,-1.638218680762441437e+01,-4.547351636428150812e+01
2.821127734892498040e+01,-1.544877373314900382e+01,-4.277272347330655577e+01
2.821127734892498040e+01,-1.544877373314900382e+01,-4.277272347330655577e+01
2.997394520260401762e+01,-1.517767260497342185e+01,-4.052888653009340203e+01
2.997394520260401762e+01,-1.517767260497342185e+01,-4.052888653009340203e+01
2.850561665286737068e+01,-1.542636751766165126e+01,-4.091990965690167315e+01
2.850561665286737068e+01,-1.542636751766165126e+01,-4.091990965690167315e+01
2.542476560156090670e+01,-1.594303440792953452e+01,-3.750472846088303669e+01
2.536672584763442018e+01,-1.338366367334973361e+01,-3.790068529554667975e+01
2.536672584763442018e+01,-1.338366367334973361e+01,-3.790068529554667975e+01
2.589395931531299055e+01,-1.300379743913365260e+01,-3.453270641504333582e+01
2.589395931531299055e+01,-1.300379743913365260e+01,-3.453270641504333582e+01
2.331012379698787740e+01,-1.268103559621333254e+01,-3.261582213369029404e+01
2.316596996461522195e+01,-1.591645021547003225e+01,-3.124966614568142731e+01
2.316596996461522195e+01,-1.591645021547003225e+01,-3.124966614568142731e+01
2.316596996461522195e+01,-1.591645021547003225e+01,-3.124966614568142731e+01
2.316596996461522195e+01,-1.591645021547003225e+01,-3.124966614568142731e+01
2.316596996461522195e+01,-1.591645021547003225e+01,-3.124966614568142731e+01
2.191378165501261677e+01,-1.544583328132633682e+01,-2.721552168038353514e+01
2.046137905228263421e+01,-1.410534591792919912e+01,-2.637182833594033582e+01
1.839151744772816954e+01,-9.640703758748831120e+00,-2.695941318157036193e+01
1.609380396065743568e+01,-8.114658868991336149e+00,-2.730932973492693705e+01
1.609380396065743568e+01,-8.114658868991336149e+00,-2.730932973492693705e+01
1.397152509855160574e+01,-9.665116622844468708e+00,-2.643146448486785971e+01
1.261888705216586715e+01,-7.997453613113805204e+00,-2.549363870676315358e+01
1.191162679203650931e+01,-1.114474353004524332e+01,-2.333529005729932848e+01
1.191162679203650931e+01,-1.114474353004524332e+01,-2.333529005729932848e+01
