,300,500,800
268,0.351,0.3104,0.3037
269,0.3488,0.3089,0.3015
270,0.346,0.3076,0.3003
271,0.3434,0.3059,0.2985
272,0.3409,0.3038,0.2971
273,0.3388,0.3015,0.295
274,0.3359,0.2999,0.293
275,0.3334,0.298,0.2913
276,0.3312,0.2958,0.2889
277,0.3289,0.2942,0.2872
278,0.3272,0.2925,0.2858
279,0.3251,0.2904,0.2833
280,0.3234,0.2889,0.2812
281,0.3211,0.2862,0.2796
282,0.3191,0.2848,0.278
283,0.3166,0.2833,0.2762
284,0.3145,0.2815,0.2743
285,0.3128,0.279,0.2727
286,0.3115,0.2766,0.2705
287,0.3089,0.2739,0.2694
288,0.3065,0.2716,0.2672
289,0.3043,0.2699,0.2651
290,0.3019,0.2683,0.2634
291,0.2998,0.2666,0.2618
292,0.2976,0.2643,0.2605
293,0.2953,0.263,0.2587
294,0.2929,0.2614,0.2564
295,0.2903,0.2598,0.2539
296,0.2882,0.2586,0.2523
297,0.2856,0.2562,0.2503
298,0.2844,0.2543,0.2485
299,0.2817,0.2524,0.2468
300,0.2797,0.2505,0.2453
301,0.2779,0.2487,0.244
302,0.2751,0.2474,0.2422
303,0.2734,0.2457,0.2415
304,0.2717,0.2437,0.2394
305,0.2699,0.2428,0.2383
306,0.2685,0.2413,0.2363
307,0.2673,0.24,0.2342
308,0.2655,0.2389,0.2327
309,0.2641,0.2376,0.2319
310,0.2624,0.2358,0.2304
311,0.2592,0.2343,0.2294
312,0.2577,0.2331,0.227
313,0.2559,0.2322,0.2254
314,0.2527,0.2307,0.2235
315,0.2511,0.2291,0.2223
316,0.249,0.2275,0.221
317,0.2473,0.226,0.2199
318,0.2452,0.2245,0.2178
319,0.2438,0.2226,0.2161
320,0.2424,0.2209,0.2146
321,0.2405,0.2197,0.2133
322,0.2385,0.2179,0.2123
323,0.2377,0.2169,0.2108
324,0.2351,0.2154,0.2099
325,0.2331,0.2141,0.2085
326,0.2317,0.2126,0.2077
327,0.2303,0.2108,0.2061
328,0.2289,0.209,0.2041
329,0.2275,0.2076,0.2031
330,0.2257,0.2064,0.2016
331,0.2246,0.2057,0.2001
332,0.2229,0.2044,0.1989
333,0.2208,0.2033,0.1971
334,0.2187,0.2013,0.1963
335,0.2166,0.1991,0.1958
336,0.215,0.1977,0.1938
337,0.2132,0.1966,0.1918
338,0.2114,0.1951,0.19
339,0.2099,0.1937,0.1888
340,0.2084,0.1922,0.1876
341,0.2077,0.1909,0.1859
342,0.2067,0.1902,0.1845
343,0.2049,0.1881,0.1831
344,0.2034,0.1868,0.1819
345,0.2024,0.186,0.1802
346,0.2008,0.185,0.179
347,0.1993,0.1836,0.178
348,0.1982,0.1824,0.1766
349,0.1959,0.1817,0.1753
350,0.1941,0.1802,0.1744
351,0.1928,0.1788,0.1727
352,0.1917,0.1772,0.1718
353,0.1902,0.1761,0.1711
354,0.1887,0.1751,0.1698
355,0.1871,0.1743,0.1688
356,0.1852,0.1732,0.1675
357,0.1845,0.1711,0.1661
358,0.1833,0.1694,0.165
359,0.1822,0.1682,0.1638
360,0.181,0.1668,0.1627
361,0.179,0.1651,0.1619
362,0.1775,0.1637,0.1607
363,0.1766,0.1622,0.1597
364,0.1754,0.1615,0.158
365,0.1743,0.1602,0.1567
366,0.1729,0.1588,0.1559
367,0.1719,0.1578,0.1546
368,0.171,0.157,0.1529
369,0.1694,0.156,0.1518
370,0.1685,0.1543,0.151
371,0.1673,0.1529,0.1492
372,0.1669,0.1523,0.1482
373,0.1662,0.1513,0.1476
374,0.1649,0.1501,0.1463
375,0.1632,0.149,0.1453
376,0.162,0.1476,0.1446
377,0.1605,0.1463,0.1439
378,0.1592,0.1453,0.1428
379,0.1584,0.144,0.142
380,0.1574,0.1428,0.1411
381,0.1558,0.1418,0.1394
382,0.1549,0.1404,0.1384
383,0.1534,0.1389,0.1373
384,0.1521,0.1382,0.136
385,0.1506,0.1371,0.1349
386,0.1491,0.1361,0.134
387,0.1484,0.1345,0.1328
388,0.1476,0.1336,0.1316
389,0.146,0.1327,0.131
390,0.1446,0.1317,0.13
391,0.1432,0.1305,0.1296
392,0.142,0.1299,0.1285
393,0.1408,0.129,0.1272
394,0.1393,0.1279,0.1264
395,0.1376,0.1269,0.1258
396,0.1367,0.1262,0.1252
397,0.1362,0.1251,0.1245
398,0.135,0.1238,0.1235
399,0.1338,0.123,0.1226
400,0.1331,0.1219,0.1216
401,0.132,0.1212,0.1208
402,0.131,0.1198,0.1199
403,0.1299,0.1187,0.1192
404,0.129,0.1176,0.1186
405,0.1279,0.1169,0.1178
406,0.1268,0.1156,0.1167
407,0.1257,0.1145,0.1157
