,300,500,800
191,0.1464,0.1461,0.1516
192,0.1441,0.144,0.1496
193,0.1417,0.1425,0.1474
194,0.14,0.1409,0.1451
195,0.1382,0.1391,0.1429
196,0.1365,0.1372,0.1408
197,0.135,0.1353,0.1382
198,0.1327,0.1327,0.1362
199,0.1309,0.1307,0.1339
200,0.1295,0.1282,0.1321
201,0.1266,0.1263,0.1298
202,0.1247,0.1243,0.127
203,0.123,0.1219,0.1254
204,0.1217,0.1205,0.1227
205,0.1201,0.1184,0.121
206,0.1183,0.1164,0.1192
207,0.1162,0.1136,0.1179
208,0.1144,0.1123,0.1169
209,0.1133,0.1108,0.115
210,0.1119,0.1091,0.1131
211,0.1104,0.1076,0.1113
212,0.109,0.1066,0.1101
213,0.1072,0.105,0.1082
214,0.1056,0.1037,0.1063
215,0.1039,0.1016,0.1044
216,0.1021,0.1001,0.1031
217,0.1003,0.0988,0.1019
218,0.0985,0.0976,0.1001
219,0.0968,0.0956,0.098
220,0.0956,0.0937,0.0969
221,0.0941,0.0921,0.0951
222,0.0921,0.0907,0.0933
223,0.0906,0.0893,0.0915
224,0.0883,0.0881,0.0898
225,0.0867,0.0867,0.0881
226,0.0851,0.0856,0.0863
227,0.0841,0.0842,0.085
228,0.0828,0.0825,0.0831
229,0.0811,0.0816,0.0823
230,0.0806,0.0805,0.0807
231,0.079,0.0792,0.0791
232,0.0767,0.0781,0.0778
233,0.0759,0.0768,0.0767
234,0.0744,0.0759,0.0761
235,0.0735,0.0747,0.0745
236,0.0725,0.0732,0.0734
237,0.0709,0.0719,0.0719
238,0.0697,0.071,0.0703
239,0.0676,0.07,0.0693
240,0.0665,0.069,0.068
241,0.0652,0.0673,0.0667
242,0.0643,0.0661,0.066
243,0.0629,0.0644,0.0647
244,0.0617,0.0626,0.0639
245,0.061,0.0612,0.0628
246,0.0607,0.0598,0.0618
247,0.0599,0.0587,0.061
248,0.059,0.058,0.0602
249,0.0585,0.0569,0.0593
250,0.0575,0.0564,0.0586
251,0.0559,0.0558,0.0578
252,0.0551,0.0548,0.057
253,0.054,0.0542,0.0559
254,0.0531,0.053,0.0548
255,0.0523,0.0516,0.0536
256,0.0517,0.0507,0.0528
257,0.0512,0.0495,0.0521
258,0.05,0.0483,0.05
259,0.0494,0.0467,0.0489
260,0.0484,0.0457,0.0483
261,0.0471,0.0444,0.0473
262,0.0459,0.0432,0.0466
263,0.0449,0.0426,0.0454
264,0.0441,0.0416,0.0446
265,0.0437,0.0408,0.0437
266,0.0428,0.0402,0.0426
267,0.0418,0.0396,0.0416
268,0.0404,0.039,0.0411
269,0.0398,0.0387,0.0403
270,0.039,0.0377,0.0395
271,0.0387,0.0374,0.0381
272,0.0378,0.0367,0.0374
273,0.0372,0.0362,0.0365
274,0.0368,0.0353,0.0356
275,0.0362,0.0347,0.0343
276,0.0353,0.0337,0.0333
277,0.0337,0.0333,0.0326
278,0.033,0.0327,0.032
279,0.0324,0.0322,0.0315
280,0.032,0.0318,0.031
281,0.0319,0.0312,0.0304
282,0.0311,0.0306,0.03
283,0.0309,0.0303,0.0295
284,0.0304,0.0295,0.0291
285,0.0294,0.0291,0.0284
286,0.0289,0.0282,0.0278
287,0.028,0.0276,0.0269
288,0.0273,0.0273,0.0264
289,0.0269,0.0265,0.0259
290,0.0262,0.0262,0.0252
291,0.0259,0.0255,0.0245
292,0.0253,0.0252,0.0242
293,0.0251,0.0247,0.0233
294,0.0246,0.0243,0.0232
295,0.0238,0.0234,0.0228
296,0.0232,0.0231,0.0223
297,0.023,0.0224,0.0221
298,0.0226,0.0218,0.0212
299,0.0223,0.0211,0.0208
300,0.0219,0.0207,0.0207
301,0.0216,0.0206,0.0201
302,0.0214,0.0202,0.0196
303,0.0208,0.0198,0.019
304,0.0204,0.0192,0.0184
305,0.0202,0.0191,0.0182
306,0.0199,0.0188,0.0175
307,0.0192,0.0182,0.0172
308,0.0184,0.0178,0.0165
309,0.0179,0.0174,0.0162
310,0.0175,0.0167,0.016
311,0.0174,0.0164,0.0157
312,0.0171,0.0157,0.0153
313,0.0166,0.0152,0.0149
314,0.0163,0.0145,0.0147
315,0.0161,0.0143,0.0146
316,0.0156,0.014,0.0143
317,0.0156,0.0138,0.0142
318,0.0153,0.0137,0.014
319,0.0151,0.0133,0.0139
320,0.0145,0.013,0.0136
321,0.0141,0.0128,0.0133
322,0.0139,0.0126,0.0128
323,0.0137,0.0125,0.0124
324,0.0134,0.0121,0.0117
325,0.013,0.0121,0.0114
326,0.0126,0.0117,0.0112
327,0.0124,0.0114,0.0111
328,0.0121,0.0112,0.011
329,0.012,0.0109,0.011
330,0.0117,0.0104,0.0109
331,0.0112,0.01,0.0108
332,0.0111,0.01,0.0106
333,0.0107,0.01,0.0104
334,0.0104,0.01,0.0101
335,0.0104,0.0096,0.01
336,0.0104,0.0095,0.0096
337,0.01,0.0094,0.0096
338,0.0099,0.0094,0.0094
339,0.0094,0.0092,0.0093
340,0.0091,0.0091,0.009
341,0.0089,0.009,0.0089
342,0.0087,0.0088,0.0089
343,0.0085,0.0087,0.0087
344,0.0084,0.0086,0.0087
345,0.0082,0.0083,0.0087
346,0.0081,0.0082,0.0086
347,0.0078,0.008,0.0085
348,0.0077,0.0077,0.0082
349,0.0076,0.0077,0.0078
350,0.0074,0.0076,0.0077
351,0.0073,0.0073,0.0076
